id,text,label
4787,bathong lona why didnt you tell me about lovey dovey tweetsbythandi why did you not share this with me,unknown
4788,guys nna ke maratong lona le ko kae,unknown
4789,kante whats wrong with lona ma 90,unknown
4790,lavitosbo mos le lona lare blue ticker,unknown
4791,yoh lona the crossed out boxes are getting many here by the emojis android must do something im not enjoying tweets the same kana emojis adds that je ne sais quoi to tweets,unknown
4792,ill never post my house or cars on any social media platform ke sharp kadi congratulations tsa lona i share my achievements with specific people the comments on frostys post,unknown
4793,custababy sheeee ingathi ngu amandazamajola lona,unknown
4794,kgosinagamusa lona kana eish,unknown
4795,huuuu authi tsa lona tsa bazalwane amabishop,unknown
4796,ai lona kana,unknown
4797,go lala ko ngwanuzeng keta boa kamosoketla ke nkga di oh so heavenly tse ke sa di rekang mathata away fixture e danjeras gape boyfriend tsa lona dia betsa,unknown
4798,bo man of god ba lona amabishop,unknown
4799,ke tiktok nyana eo ya lona,unknown
4800,umsangano wodwa lona bbmzansi,unknown
4801,vuyelwadesousa ai lona yena uyadakwa qobo,unknown
4802,nolwazin lol nge ig account kabani dade uyabheda lona,unknown
4803,sjavaatm he doesnt care abt his fans lona,unknown
4804,mlotaazola haha lellisa bohata fela lona,unknown
4805,ragnarlodbruik hhayi bo bekumele bamushaye lona,unknown
4806,lindalikesrsa ujet lee lona,unknown
4807,unamulale my client o ipolella dibe during the people not a problem una,unknown
4808,dibe tsa pitori di hlotse jesu himself bafana bafana unisa xenophobia amazulu,unknown
4809,kea91492014 batho ba hloile ko gabona akere go dithila no houses no water no electricity no food,unknown
4810,rambe1998 moletanye wa re o rilengo deletile comment kae,unknown
4811,afritumic go rileng mma,unknown
4812,sthembid gblock20780243 juliussmalema condemn me it dont matter history will absolve me you sure this tweet is for his followers mami le mo rileng,unknown
4813,le becha ka monna a tserwe kante mahetwa le rilengke tla le kgetlela thupa kana,unknown
4814,nonopapana eleore e rileng,unknown
4815,a ka mpotsa gore go rileng,unknown
4816,mmagwesha shee ke rileng nna jaanong there is a wedding,unknown
4817,avycoleman ware barena ba rileng,unknown
4818,jebba11 ntshowa101 manxane o rileng,unknown
4819,daviskeetile267 nna gatwe ke rileng heii tl yaga bang nicely leyone rra,unknown
4820,kennethotsetsw thata o ka ipotsa gore ba rileng mme a hater is a hater ke tla reng,unknown
4821,rockybw gore dubai o rileng,unknown
4822,aku tu tadi pas liat kaisoo masih disekolah mau teriak tapi kan masih disekolah,unknown
4823,mau nangis tadi pagi mikir to you to you to you terus beneran today nyanyi to you,unknown
4824,hehehe tentu saja video ini direkam tadi sore disela2 gardening,unknown
4825,irshyit kenapa to kamu kok mesti ke jj setelah tak lewati pas itu sama pas ini tadi,unknown
4826,ini drakor adegan cipok cipok nongol mulu di tl dari tadi siang,unknown
4827,tadi gamau pulang gara2 bebek,unknown
4828,btw si ibul jatoh tadi ngedebuk kedengeran banget,unknown
4829,shenash12 kgaogana,unknown
4830,mmakonem bathong hlolo kgaogana le baimane,unknown
4831,tau20081 motheosheila kgaogana le nna monna wa modimo,unknown
4832,violence this early morning this man just said baby nna ha o kgaogana le nna wa nyela bathong,unknown
4833,devandy10 fantastic senoinoi saka,unknown
4834,ke tsosiwa ke fave on my avi a re re boele nageng reye go senka kiddo,unknown
4835,bontlemoi fola nnaka o boele mjolong no time to cry over spilt milk,unknown
4836,smileessm ke botha bothe as we speak um tempted to go to maseru ketlaa liarabela monday,unknown
4837,wumshado lento maseru lesotho,unknown
4838,maybe shes not from maseru,unknown
4839,maseru,unknown
4840,mojelamolapo u lula maseru,unknown
4841,ke ntse ke kuta mohloa and maintain lawns at affordable rates around maseru catch me on 6317896658909259,unknown
4842,dagreatass vacataire17 sirschaba batho ba maseru,unknown
4843,home maseru lesotho,unknown
4844,would it be a bad idea to go shower in maseru i mean its not that far from bloem,unknown
4845,ons het so baie probleme in die lewe en nou eet ons klomp souterige kosse ook nog na alles man,unknown
4846,estegross pretoriafm die beste besluit van jou lewe,unknown
4847,whitelionii1 dis regtig hectic mens is net nie jou lewe seker nie jy is dalk die veiligste v ons almal,unknown
4848,om met jesus christus te leefis om in aanraking te bly metdie sin van die lewe seester groete,unknown
4849,warwicker9 soos ons besigheid groei kan ons jou n op ons lysie plaas sodat jy n tiedye produk kan ontvang maar gee ons nog tydjie sodat ons kan groei en jou lewe sal kleur ontvang vanaf onsmaar weereens intussen baie geluk,unknown
4850,ons lewe sou dolleeg gewees het sonder di mooi bietjie lekkerder dirk van der westhuizenhttpstcowddq7rvgzv,unknown
4851,globalsportssa jodyhendricks ek weet nie van my kollega nie maar ek bevorder motorsport in my daagliks lewe op alle moontlike maniere,unknown
4852,tsatsieno le theogeletse madi a march tlhewaitse basadibagolo ba ba dental ba ntshwenya,unknown
4853,hopeleyo ntsalaprecious ladytee106 kikikikss madunantate nthabynale ledisosky tebzasthebu thibosmokone waribee tmantsotsetsi noooo man seke motseba lebitso lahae ke tsholofelo akere skeemsadrive skeemsadrive skeemsadrive skeemsadrive skeemsadrive,unknown
4854,yotale1 deardiaryyaka nna o seke wa thela setsiba ka ganong,unknown
4855,jamesmayinga seke eme sware,unknown
4856,malebolecious its ok chomiaka o seke wa tshwenyega re mmogo,unknown
4857,matsepo aka ntsamaea holimo seke mmuisa tjefolks is this how you speak to your momshele,unknown
4858,thulols hao monna seke entseng,unknown
4859,nubian6 apara mask at the mall in a taxi and offices mara ko strateng o seke wa apara thats what i heard,unknown
4860,hunkyd seke tla khanna ka di emergency kannete hakena le license so ache,unknown
4861,disaroboro manasemasumpa neo80096585 malekeselina lesedifm cadamgaga realjonito twasagirl dikeledidkay sabbymasabi mbosommolawa ntsalaprecious clourinad nyakallomtolo realsechoala6 pabi onka dintho ka maikutlo nna seke motseba monatebreakfastshowmonatebreakfastshowmonatebreakfastshow,unknown
4862,18pebbles18 seke wa mpotsa gore gase wa topa yes mowe,unknown
4863,retshepilepata smileessm seke entseng joale ngoanaka,unknown
4864,cohabitation must be nice yazi nako tse mongwe o fiwa that good morning wood for luck at work nna re shoshobetse under the blankets waiting for my alarm to ring so i go bath yazi re ya gower through,unknown
4865,must be nice go fiwa madi a moriri and nails ke akantse the 5million i need to spend today on those,unknown
4866,thandie o tswa go neela magodu phone e na le 1 month,unknown
4867,ayisuke madoda na mantombazane wena nyoka wena thwala 2million funa wena vota gash1for2mil bbmzansi,unknown
4868,diphefo di tla lala di re menotse ka dikoloi tsa rona weee,unknown
4869,venda a huna muthu ano khou kondelela vhuhadzi sa zonzo na mia muofhe ndi vhone nama dza tholo,unknown
4870,kulanicool prudu4 ga tholo,unknown
4871,abutiod heela tsala batho ba tla gobala kanawa tshega neh rra,unknown
4872,ke tswa go palama oodi hill le ngwanake re tla gobala waitse,unknown
4873,padrinohobs ga o itse sepe waitseo batla ke gobala,unknown
4874,kingmonada reka fresh milk 1l,unknown
4875,nkinki reka lata kanye ka di quantum,unknown
4876,mizg o reela gore o kgona go reka bara yohle ka one,unknown
4877,reka ong tshelele tuu,unknown
4878,babona kure in terms of business nuko babura patience gusa but reka twizere amatunda meza,unknown
4879,ere ko reka 6 sayvannahfinally,unknown
4880,educnurture marvinh96 i can imagine i actually miss her shouting from the outside rooms ausi tsamaya olo reka kfc that time im lazy to drive,unknown
4881,mara ketlo reka eng ka r16,unknown
4882,e reka 2 litres ea cooking oil ebe hahona change,unknown
4883,djzoltaxsa ke go reka legosha klaar,unknown
4884,shazzyemm mme ebile new girl ke wa 90 i will correct the error my love tota ko reka di star stickers kamoso to fix this,unknown
4885,shalzmaq re tla lo di reka pep once,unknown
4886,le reka kae di yeezy amp other cool kicks bathong,unknown
4887,keitmols thezboo gaonem o dule whatim not ready for that stage as for roll on ke tshwanetse goe reka soon we turning 8 soon,unknown
4888,kamogelomn a ka reka di ticket that time or did they refund people,unknown
4889,waitse kgang ya go reka koloi ya boswa,unknown
4890,tsamoreka omo,unknown
4891,padrinohobs o tla reka le lengwe,unknown
4892,ka reka polo vivo ka mabotlolo,unknown
4893,nna mme kea go e reka,unknown
4894,kgang ya gore tabo go sena metsi from thursday until next week monday ahhh no guys i always say ke tla reka dikupu for storing waterbut as soon as metsi a boa i move on withy life i was like no this time kago reka nxu stru 4 days o montsi,unknown
4895,so ne o ile go reka ko mall i was unfortunate to have met u o le on a phone call waitse,unknown
4896,kopa o mplelle when u order ke o sendele chelte i stopped cos aliexpress started deducting money ke sa reka anything,unknown
4897,kebbiepj nna ke batla madi ke tla reka peace,unknown
4898,tshepimoremong you amp i are together in the crook place reka bonnet or durag mma wee,unknown
4899,eya akere wena o reka kota eseng skhambane,unknown
4900,o tsaya kae madi a go reka shop yotlhe tsala yame e tona tona tona mpolelle re amogetse ankere,unknown
4901,ere nka reka vape ka chelete ya di textbook,unknown
4902,mphomohadi therealmotase gal tsamo reka vaslap tuu,unknown
4903,ketso28 kopa go reka engagement ring,unknown
4904,thwaladee nna ke fokodite ebile ake sa reka wine rack e ete ka 1 bottle,unknown
4905,gopolangsemenya reka dome bag i will be waiting,unknown
4906,yonkiminqweno majorleaguedjz then dont go to the braai reka plate ko rank,unknown
4907,ba ilo reka koloi ko dadas,unknown
4908,reka airtime yame ee,unknown
4909,koloi ha e fiwe wa e reka,unknown
4910,nkullii lol ke lo reka lesela,unknown
4911,kgomotsonkwecr7 mmadikgosi23 odibone di drugs kapo olatela modumo fela,unknown
4912,ha gongwe ke one modumo o,unknown
4913,lmancityfc helvyse mirthcity how on earth youd talk about lewa and dinho in one sentence,unknown
4914,chitapaphenyo waii go robala hela,unknown
4915,ne ke re kea lotlela kea robala o tsamaile ka di key tsame,unknown
4916,namsmandiwana a rwale tukwi di ta robala,unknown
4917,sesamem same gaoye go robala,unknown
4918,loppylee robala,unknown
4919,mpho robala tuubbmzansi mphowabadimo,unknown
4920,makhurathatso otla ntolokela ne ko robala now im tired,unknown
4921,pheladingoato ka nakweo ke namela ka zaka yaka ba nyaka pills ta go robala ba,unknown
4922,jola le student o tla robala ka di intervals,unknown
4923,tshivhidzobono robala sweerie,unknown
4924,carolinerathabe e re ko robala waitse,unknown
4925,yourgirldibamzo robala bathong im not okay,unknown
4926,chantiimooi tumelomohotji chantel robala,unknown
4927,sadi18032311 lebo79806585 nhlanhlalux juliussmalema sadi tsa mo robala tuu before mickey mouse comes after you ga pe ntse o moroga di hulle dag,unknown
4928,ctpheto shaanmothae robala,unknown
4929,nnya mma robala,unknown
4930,chuenedaniel charliemamogob realriotous cianash la rasa kea robala,unknown
4931,rapelangmogale robala gee,unknown
4932,jrmonare ziyandakeletso robala laitaaka,unknown
4933,thespecialbaby robala,unknown
4934,germantankbw go seemo kwano plan was to get reserves filled up later goraa ke robala hela vandag,unknown
4935,beinqsadboy mcmotsepe85 hahahahaha nna ko robala gentz,unknown
4936,ba lehlogonolo ke ba go robala godimo ga batho gobane ge go esa ba tla tsoana lena ba bangwe morena o re tlang go nna le ikhutje go duma ba bangwe,unknown
4937,motsumimellow mvalencia36 mxm robala,unknown
4938,tsebisopheladi muk0vhe robala or oje cake,unknown
4939,good night ulale kahle busuku benzolo robala hantle goeie naghave a superb tuesday evening and sleep well staysafe,unknown
4940,i dont trust men enough to sleep in their presence so i prefer re jane the whole night ketla robala when i get home but i love this for the girls,unknown
4941,kingspin1 robala nkonne,unknown
4942,mpotsols yourkaybol robala,unknown
4943,mohaleza argh robala geh,unknown
4944,o robala ka tlala,unknown
4945,gash1 must leave thato to concentrate bo hunny bun le bo baby ba tla di ko mpetong ha ba robala bbmzansi,unknown
4946,and thats how i knew im not living up to my potential since ke robala vandag,unknown
4947,if the eff wants to survive it needs to quickly remove julius malema before he destroys the eff he is a liability to effs survival eff belongs to its members not one personremove the malawian clown called julius malema voetsekmalema oscars2022 putsouthaficansfirst,unknown
4948,malema is zimbo he use his martenal granny surnamewho is his father shall be revealed soon juliussmalema,unknown
4949,i love this couple you should check them on tik tok nhlanhlalux staged gogo cassper malema mphowabadimo will amp chris,unknown
4950,bathong wee kganthe bonginkosi a se fan ya malema la tseba dipolitiki di tlo re ia re ahlamile,unknown
4951,54battalion you always wanna put yourself in first of everything ma eff leya phapha operation dudula never fought malema or eff we all realized that eff is not a party to put sans first and hold our law enforcement accountable then came psaf and operationdudula and you are jealous,unknown
4952,im willing to be an errand boy a gardener or any form of odd job just to feed my children theyve been going to school and back on an empty stomach and that cripples me as a father i humbly ask for any tinned food or grocer you dont needmphowabadimokevin hartmalema,unknown
4953,all this desperate wannabes are failed by anc government lead us president julius malema we have appointment with the future,unknown
4954,the president of the people have time to engage with his people he doesnt become visible on election time at eff is 247 365 lead us president julius malema eff1millionmembershipcampaign,unknown
4955,nhlanhlalux trending beke le bekemalema,unknown
4956,karabokbmags malema is just ambitious,unknown
4957,this chammelions they think we stupid like the idiots they arejulius malema visited restaurants amp hotels questioning them why they hiring undocumated illegal foreighnerswhich he was rightjikijiki hes inviting foreighners to this country to come in numbers,unknown
4958,julius malemas name in the mud bathi uyanya nhlanhlalux,unknown
4959,timeslive just leave operation dudula alone and do what you have to do malema,unknown
4960,this is what your leader malema is a moral less useless pice of nhlanhlalux eff1millionmembershipcampaign effredfriday voetsekeff freenhlanhlalux,unknown
